fact_table_natural_key,accm_txn_complete_time
DR16410,5/9/2022 11:49
DR16411,5/9/2022 19:00
DR16412,5/9/2022 1:28
DR16414,5/9/2022 6:14
DR16416,5/9/2022 0:19
DR16418,5/9/2022 17:10
DR16419,5/9/2022 5:08
DR16420,5/9/2022 20:03
DR16421,5/9/2022 12:04
DR16422,5/9/2022 22:50
DR16423,5/9/2022 16:21
DR16424,5/9/2022 5:50
DR16425,5/9/2022 6:52
DR16427,5/9/2022 16:28
DR16429,5/9/2022 20:41
DR16431,5/9/2022 16:54
DR16432,5/9/2022 8:10
DR16433,5/9/2022 2:40
DR16434,5/9/2022 5:45
DR16435,5/9/2022 3:13
DR16437,5/9/2022 16:17
DR16438,5/9/2022 10:38
DR16439,5/9/2022 1:35
DR16441,5/9/2022 20:07
DR16442,5/9/2022 20:41
DR16444,5/9/2022 6:38
DR16445,5/9/2022 12:13
DR16446,5/9/2022 17:48
DR16447,5/9/2022 11:10
DR16449,5/9/2022 7:24
DR16450,5/9/2022 21:05
DR16451,5/9/2022 12:09
DR16452,5/9/2022 8:25
DR16453,5/9/2022 15:10
DR16456,5/9/2022 22:22
DR16457,5/9/2022 14:00
DR16459,5/9/2022 6:23
DR16461,5/9/2022 8:53
DR16462,5/9/2022 13:56
DR16463,5/9/2022 8:45
DR16464,5/9/2022 13:23
DR16465,5/9/2022 17:03
DR16466,5/9/2022 2:35
DR16468,5/9/2022 22:11
DR16469,5/9/2022 15:44
DR16470,5/9/2022 8:36
DR16471,5/9/2022 6:50
DR16473,5/9/2022 4:11
DR16474,5/9/2022 9:15
DR16475,5/9/2022 21:22
DR16476,5/9/2022 3:02
DR16477,5/9/2022 20:38
DR16478,5/9/2022 20:50
DR16479,5/9/2022 17:25
DR16480,5/9/2022 5:02
DR16481,5/9/2022 14:56
DR16482,5/9/2022 22:59
DR16484,5/9/2022 9:04
DR16485,5/9/2022 20:11
DR16486,5/9/2022 21:03
DR16487,5/9/2022 10:26
DR16488,5/9/2022 20:52
DR16489,5/9/2022 16:26
DR16490,5/9/2022 3:14
DR16491,5/9/2022 14:25
DR16492,5/9/2022 15:55
DR16493,5/9/2022 13:13
DR16494,5/9/2022 4:14
DR16495,5/9/2022 1:17
DR16496,5/9/2022 9:52
DR16497,5/9/2022 12:46
DR16498,5/9/2022 15:34
DR16499,5/9/2022 8:33
DR16500,5/9/2022 9:07
DR16501,5/9/2022 9:10
DR16503,5/9/2022 10:43
DR16504,5/9/2022 22:12
DR16506,5/9/2022 8:47
DR16507,5/9/2022 8:48
DR16508,5/9/2022 3:34
DR16509,5/9/2022 11:03
DR16513,5/9/2022 4:55
DR16514,5/9/2022 20:15
DR16515,5/9/2022 10:52
DR16516,5/9/2022 17:05
DR16518,5/9/2022 20:28
DR16519,5/9/2022 22:43
DR16520,5/9/2022 4:46
DR16523,5/9/2022 10:12
DR16525,5/9/2022 13:20
DR16526,5/9/2022 22:51
DR16527,5/9/2022 18:01
DR16528,5/9/2022 1:17
DR16529,5/9/2022 7:31
DR16530,5/9/2022 20:05
DR16531,5/9/2022 14:52
DR16534,5/9/2022 2:37
DR16535,5/9/2022 15:11
DR16536,5/9/2022 10:00
DR16537,5/9/2022 2:22
DR16538,5/9/2022 13:17
DR16539,5/9/2022 0:01
DR16540,5/9/2022 11:12
DR16542,5/9/2022 23:21
DR16543,5/9/2022 15:52
DR16544,5/9/2022 4:12
DR16545,5/9/2022 17:55
DR16547,5/9/2022 22:37
DR16548,5/9/2022 2:47
DR16550,5/9/2022 16:41
DR16551,5/9/2022 14:08
DR16553,5/9/2022 4:55
DR16554,5/9/2022 8:25
DR16555,5/9/2022 20:29
DR16557,5/9/2022 6:02
DR16558,5/9/2022 1:04
DR16559,5/9/2022 5:37
DR16560,5/9/2022 22:20
DR16561,5/9/2022 9:32
DR16562,5/9/2022 8:42
DR16564,5/9/2022 5:26
DR16565,5/9/2022 15:44
DR16566,5/9/2022 17:34
DR16567,5/9/2022 9:24
DR16568,5/9/2022 21:58
DR16569,5/9/2022 18:28
DR16570,5/9/2022 16:39
DR16571,5/9/2022 18:36
DR16572,5/9/2022 22:03
DR16573,5/9/2022 1:24
DR16574,5/9/2022 5:56
DR16575,5/9/2022 19:11
DR16576,5/9/2022 7:57
DR16577,5/9/2022 16:05
DR16578,5/9/2022 15:22
DR16579,5/9/2022 4:11
DR16581,5/9/2022 8:50
DR16582,5/9/2022 7:39
DR16584,5/9/2022 14:33
DR16585,5/9/2022 11:56
DR16587,5/9/2022 8:44
DR16588,5/9/2022 17:52
DR16591,5/9/2022 20:16
DR16594,5/9/2022 1:08
DR16595,5/9/2022 14:54
DR16596,5/9/2022 13:20
DR16598,5/9/2022 9:06
DR16600,5/9/2022 11:46
DR16601,5/9/2022 22:08
DR16602,5/9/2022 3:58
DR16603,5/9/2022 12:26
DR16605,5/9/2022 2:47
DR16606,5/9/2022 17:13
DR16607,5/9/2022 16:36
DR16608,5/9/2022 15:56
DR16609,5/9/2022 11:19
DR16610,5/9/2022 17:17
DR16611,5/9/2022 2:20
DR16612,5/9/2022 12:55
DR16615,5/9/2022 20:54
DR16616,5/9/2022 23:29
DR16617,5/9/2022 3:49
DR16618,5/9/2022 14:33
DR16619,5/9/2022 11:31
DR16620,5/9/2022 13:29
DR16622,5/9/2022 9:16
DR16623,5/9/2022 17:35
DR16624,5/9/2022 7:51
DR16626,5/9/2022 22:03
DR16628,5/9/2022 10:23
DR16629,5/9/2022 3:31
DR16630,5/9/2022 20:28
DR16631,5/9/2022 20:04
DR16632,5/9/2022 9:32
DR16634,5/9/2022 9:12
DR16636,5/9/2022 14:07
DR16637,5/9/2022 6:32
DR16638,5/9/2022 15:47
DR16639,5/9/2022 7:15
DR16640,5/9/2022 19:47
DR16641,5/9/2022 10:47
DR16642,5/9/2022 2:45
DR16643,5/9/2022 14:11
DR16644,5/9/2022 5:23
DR16645,5/9/2022 23:16
DR16646,5/9/2022 9:53
DR16649,5/9/2022 11:08
DR16651,5/9/2022 7:26
DR16652,5/9/2022 2:34
DR16653,5/9/2022 13:29
DR16654,5/9/2022 15:29
DR16655,5/9/2022 9:52
DR16656,5/9/2022 18:39
DR16657,5/9/2022 1:57
DR16658,5/9/2022 21:42
DR16660,5/9/2022 2:45
DR16661,5/9/2022 15:39
DR16662,5/9/2022 18:54
DR16663,5/9/2022 1:04
DR16664,5/9/2022 16:14
DR16665,5/9/2022 13:11
DR16666,5/9/2022 21:33
DR16667,5/9/2022 20:20
DR16669,5/9/2022 14:28
DR16670,5/9/2022 10:35
DR16671,5/9/2022 8:42
DR16672,5/9/2022 8:19
DR16673,5/9/2022 1:06
DR16674,5/9/2022 8:34
DR16675,5/9/2022 9:40
DR16677,5/9/2022 21:29
DR16680,5/9/2022 8:26
DR16681,5/9/2022 8:07
DR16682,5/9/2022 11:57
DR16683,5/9/2022 5:18
DR16684,5/9/2022 7:16
DR16685,5/9/2022 5:50
DR16686,5/9/2022 20:43
DR16687,5/9/2022 7:56
DR16688,5/9/2022 17:54
DR16689,5/9/2022 19:55
DR16691,5/9/2022 15:33
DR16692,5/9/2022 23:00
DR16694,5/9/2022 5:13
DR16695,5/9/2022 6:04
DR16696,5/9/2022 8:58
DR16697,5/9/2022 8:09
DR16698,5/9/2022 1:33
DR16700,5/9/2022 12:55
DR16704,5/9/2022 19:31
DR16705,5/9/2022 1:18
DR16706,5/9/2022 15:37
DR16707,5/9/2022 22:23
DR16708,5/9/2022 23:14
DR16709,5/9/2022 5:49
DR16711,5/9/2022 3:16
DR16712,5/9/2022 3:08
DR16713,5/9/2022 11:59
DR16716,5/9/2022 22:57
DR16717,5/9/2022 6:33
DR16718,5/9/2022 15:01
DR16719,5/9/2022 22:38
DR16720,5/9/2022 3:27
DR16721,5/9/2022 15:36
DR16724,5/9/2022 14:00
DR16725,5/9/2022 16:48
DR16726,5/9/2022 4:32
DR16727,5/9/2022 12:47
DR16728,5/9/2022 11:40
DR16729,5/9/2022 14:27
DR16730,5/9/2022 2:06
DR16732,5/9/2022 10:21
DR16733,5/9/2022 1:42
DR16734,5/9/2022 17:08
DR16735,5/9/2022 22:29
DR16736,5/9/2022 16:18
DR16737,5/9/2022 11:26
DR16738,5/9/2022 8:04
DR16739,5/9/2022 18:13
DR16740,5/9/2022 20:28
DR16741,5/9/2022 8:16
DR16742,5/9/2022 8:11
DR16743,5/9/2022 5:48
DR16744,5/9/2022 18:07
DR16745,5/9/2022 23:49
DR16746,5/9/2022 23:17
DR16747,5/9/2022 16:11
DR16748,5/9/2022 1:06
DR16749,5/9/2022 19:43
DR16750,5/9/2022 17:37
DR16751,5/9/2022 23:43
DR16752,5/9/2022 2:27
DR16754,5/9/2022 20:07
DR16755,5/9/2022 2:27
DR16757,5/9/2022 10:57
DR16758,5/9/2022 17:03
DR16761,5/9/2022 8:08
DR16763,5/9/2022 22:00
DR16764,5/9/2022 20:11
DR16766,5/9/2022 16:51
DR16767,5/9/2022 19:50
DR16768,5/9/2022 22:55
DR16769,5/9/2022 23:49
DR16771,5/9/2022 3:56
DR16772,5/9/2022 0:55
DR16773,5/9/2022 22:34
DR16774,5/9/2022 12:51
DR16775,5/9/2022 3:53
DR16776,5/9/2022 10:18
DR16777,5/9/2022 17:48
DR16778,5/9/2022 19:02
DR16779,5/9/2022 12:33
DR16782,5/9/2022 14:10
DR16783,5/9/2022 23:03
DR16784,5/9/2022 23:59
DR16785,5/9/2022 9:02
DR16786,5/9/2022 3:44
DR16789,5/9/2022 16:36
DR16790,5/9/2022 15:08
DR16791,5/9/2022 10:57
DR16792,5/9/2022 20:06
DR16794,5/9/2022 6:03
DR16795,5/9/2022 10:07
DR16796,5/9/2022 11:34
DR16798,5/9/2022 3:08
DR16799,5/9/2022 6:01
DR16800,5/9/2022 9:41
DR16803,5/9/2022 4:16
DR16804,5/9/2022 17:55
DR16806,5/9/2022 5:26
DR16807,5/9/2022 10:01
DR16808,5/9/2022 6:07
DR16809,5/9/2022 2:53
DR16810,5/9/2022 16:31
DR16811,5/9/2022 21:54
DR16812,5/9/2022 7:42
DR16814,5/9/2022 5:58
DR16815,5/9/2022 17:28
DR16816,5/9/2022 12:23
DR16819,5/9/2022 7:54
DR16820,5/9/2022 12:53
DR16822,5/9/2022 9:58
DR16825,5/9/2022 22:39
DR16826,5/9/2022 7:52
DR16827,5/9/2022 12:07
DR16828,5/9/2022 13:39
DR16829,5/9/2022 11:48
DR16830,5/9/2022 11:58
DR16831,5/9/2022 12:46
DR16832,5/9/2022 16:45
DR16833,5/9/2022 0:18
DR16834,5/9/2022 11:08
DR16836,5/9/2022 13:11
DR16837,5/9/2022 5:53
DR16838,5/9/2022 5:09
DR16839,5/9/2022 10:52
DR16841,5/9/2022 20:43
DR16842,5/9/2022 20:55
DR16843,5/9/2022 5:58
DR16845,5/9/2022 18:44
DR16846,5/9/2022 16:21
DR16847,5/9/2022 19:35
DR16848,5/9/2022 0:50
DR16849,5/9/2022 3:44
DR16850,5/9/2022 0:24
DR16852,5/9/2022 7:32
DR16853,5/9/2022 22:54
DR16854,5/9/2022 16:38
DR16855,5/9/2022 1:13
DR16856,5/9/2022 19:06
DR16857,5/9/2022 12:06
DR16858,5/9/2022 9:47
DR16859,5/9/2022 5:09
DR16862,5/9/2022 4:46
DR16863,5/9/2022 2:56
DR16864,5/9/2022 16:28
DR16865,5/9/2022 16:37
DR16866,5/9/2022 10:10
DR16867,5/9/2022 15:02
DR16869,5/9/2022 20:36
DR16871,5/9/2022 18:18
DR16873,5/9/2022 16:50
DR16874,5/9/2022 22:39
DR16875,5/9/2022 2:33
DR16876,5/9/2022 23:25
DR16877,5/9/2022 23:49
DR16878,5/9/2022 7:57
DR16880,5/9/2022 14:41
DR16881,5/9/2022 7:48
DR16882,5/9/2022 18:47
DR16883,5/9/2022 22:06
DR16885,5/9/2022 19:51
DR16886,5/9/2022 11:46
DR16888,5/9/2022 22:02
DR16889,5/9/2022 9:53
DR16890,5/9/2022 3:01
DR16891,5/9/2022 14:28
DR16892,5/9/2022 17:37
DR16893,5/9/2022 1:12
DR16894,5/9/2022 21:22
DR16895,5/9/2022 12:48
DR16896,5/9/2022 5:11
DR16897,5/9/2022 4:27
DR16899,5/9/2022 13:23
DR16901,5/9/2022 18:42
DR16902,5/9/2022 3:16
DR16903,5/9/2022 5:20
DR16904,5/9/2022 2:43
DR16905,5/9/2022 14:53
DR16906,5/9/2022 0:02
DR16909,5/9/2022 1:56
DR16910,5/9/2022 10:56
DR16911,5/9/2022 7:30
DR16912,5/9/2022 9:09
DR16914,5/9/2022 11:24
DR16915,5/9/2022 7:04
DR16916,5/9/2022 18:41
DR16917,5/9/2022 4:36
DR16918,5/9/2022 12:55
DR16919,5/9/2022 16:25
DR16920,5/9/2022 6:26
DR16921,5/9/2022 7:26
DR16922,5/9/2022 1:21
DR16923,5/9/2022 0:54
DR16924,5/9/2022 5:54
DR16926,5/9/2022 17:31
DR16927,5/9/2022 2:03
DR16928,5/9/2022 14:05
DR16929,5/9/2022 23:08
DR16932,5/9/2022 17:38
DR16933,5/9/2022 7:25
DR16934,5/9/2022 7:58
DR16937,5/9/2022 16:01
DR16938,5/9/2022 21:44
DR16941,5/9/2022 0:24
DR16942,5/9/2022 6:00
DR16943,5/9/2022 6:45
DR16944,5/9/2022 8:06
DR16945,5/9/2022 12:41
DR16946,5/9/2022 15:51
DR16947,5/9/2022 7:49
DR16948,5/9/2022 16:30
DR16951,5/9/2022 19:19
DR16952,5/9/2022 23:22
DR16953,5/9/2022 11:06
DR16954,5/9/2022 19:14
DR16955,5/9/2022 14:05
DR16956,5/9/2022 23:14
DR16957,5/9/2022 14:24
DR16958,5/9/2022 5:35
DR16959,5/9/2022 18:00
DR16960,5/9/2022 20:31
DR16962,5/9/2022 22:53
DR16963,5/9/2022 12:53
DR16964,5/9/2022 3:02
DR16969,5/9/2022 18:02
DR16970,5/9/2022 15:03
DR16972,5/9/2022 0:43
DR16974,5/9/2022 5:03
DR16976,5/9/2022 12:32
DR16977,5/9/2022 20:31
DR16978,5/9/2022 20:31
DR16979,5/9/2022 8:33
DR16980,5/9/2022 21:24
DR16981,5/9/2022 1:18
DR16983,5/9/2022 15:05
DR16984,5/9/2022 10:49
DR16985,5/9/2022 0:30
DR16986,5/9/2022 23:50
DR16987,5/9/2022 1:40
DR16988,5/9/2022 5:01
DR16990,5/9/2022 14:35
DR16991,5/9/2022 10:11
DR16993,5/9/2022 9:42
DR16994,5/9/2022 20:48
DR16995,5/9/2022 5:22
DR16998,5/9/2022 9:26
DR16999,5/9/2022 15:47
DR17000,5/9/2022 11:29
DR17001,5/9/2022 2:35
DR17003,5/9/2022 0:55
DR17004,5/9/2022 1:00
DR17006,5/9/2022 17:59
DR17007,5/9/2022 17:01
DR17008,5/9/2022 2:35
DR17009,5/9/2022 18:59
DR17010,5/9/2022 1:07
DR17013,5/9/2022 21:55
DR17014,5/9/2022 9:42
DR17016,5/9/2022 8:31
DR17017,5/9/2022 4:47
DR17018,5/9/2022 12:55
DR17019,5/9/2022 15:25
DR17020,5/9/2022 23:55
DR17022,5/9/2022 3:12
DR17023,5/9/2022 15:20
DR17024,5/9/2022 22:13
DR17026,5/9/2022 5:00
DR17027,5/9/2022 6:44
DR17028,5/9/2022 11:47
DR17029,5/9/2022 1:08
DR17030,5/9/2022 0:35
DR17031,5/9/2022 23:36
DR17032,5/9/2022 15:28
DR17034,5/9/2022 3:03
DR17035,5/9/2022 7:44
DR17036,5/9/2022 21:05
DR17037,5/9/2022 9:32
DR17038,5/9/2022 21:42
DR17039,5/9/2022 18:05
DR17041,5/9/2022 21:01
DR17043,5/9/2022 7:44
DR17044,5/9/2022 21:04
DR17046,5/9/2022 10:06
DR17049,5/9/2022 7:10
DR17050,5/9/2022 17:03
DR17051,5/9/2022 20:12
DR17052,5/9/2022 6:10
DR17053,5/9/2022 9:44
DR17054,5/9/2022 5:47
DR17055,5/9/2022 11:17
DR17056,5/9/2022 5:36
DR17057,5/9/2022 22:51
DR17058,5/9/2022 22:16
DR17059,5/9/2022 19:31
DR17061,5/9/2022 0:18
DR17063,5/9/2022 16:57
DR17064,5/9/2022 3:07
DR17065,5/9/2022 15:20
DR17068,5/9/2022 17:08
DR17069,5/9/2022 13:55
DR17070,5/9/2022 0:47
DR17071,5/9/2022 5:33
DR17072,5/9/2022 6:33
DR17074,5/9/2022 14:51
DR17075,5/9/2022 6:55
DR17076,5/9/2022 21:23
DR17078,5/9/2022 20:20
DR17080,5/9/2022 5:54
DR17081,5/9/2022 5:51
DR17082,5/9/2022 8:30
DR17084,5/9/2022 7:33
DR17085,5/9/2022 13:40
DR17086,5/9/2022 5:43
DR17087,5/9/2022 20:08
DR17088,5/9/2022 17:23
DR17090,5/9/2022 22:40
DR17091,5/9/2022 3:10
DR17095,5/9/2022 19:52
DR17096,5/9/2022 15:53
DR17098,5/9/2022 6:06
DR17099,5/9/2022 0:09
DR17100,5/9/2022 4:30
DR17101,5/9/2022 7:37
DR17102,5/9/2022 7:01
DR17103,5/9/2022 5:31
DR17104,5/9/2022 7:03
DR17105,5/9/2022 5:01
DR17107,5/9/2022 21:51
DR17108,5/9/2022 14:50
DR17109,5/9/2022 17:51
DR17110,5/9/2022 1:12
DR17111,5/9/2022 13:49
DR17112,5/9/2022 3:07
DR17113,5/9/2022 17:17
DR17114,5/9/2022 5:57
DR17115,5/9/2022 21:01
DR17117,5/9/2022 4:53
DR17118,5/9/2022 3:26
DR17119,5/9/2022 4:34
DR17120,5/9/2022 1:32
DR17122,5/9/2022 8:33
DR17123,5/9/2022 19:18
DR17125,5/9/2022 2:00
DR17126,5/9/2022 18:23
DR17127,5/9/2022 8:47
DR17128,5/9/2022 0:28
DR17129,5/9/2022 15:19
DR17130,5/9/2022 21:39
DR17132,5/9/2022 21:55
DR17133,5/9/2022 1:53
DR17135,5/9/2022 13:33
DR17136,5/9/2022 5:26
DR17137,5/9/2022 21:06
DR17138,5/9/2022 9:30
DR17139,5/9/2022 13:41
DR17140,5/9/2022 4:05
DR17141,5/9/2022 14:23
DR17142,5/9/2022 15:22
DR17143,5/9/2022 5:53
DR17144,5/9/2022 2:17
DR17145,5/9/2022 6:07
DR17146,5/9/2022 3:49
DR17147,5/9/2022 19:34
DR17148,5/9/2022 12:06
DR17149,5/9/2022 2:30
DR17151,5/9/2022 2:03
DR17152,5/9/2022 1:11
DR17153,5/9/2022 2:36
DR17154,5/9/2022 2:56
DR17155,5/9/2022 16:56
DR17156,5/9/2022 23:04
DR17157,5/9/2022 3:55
DR17158,5/9/2022 19:54
DR17159,5/9/2022 7:30
DR17160,5/9/2022 3:46
DR17161,5/9/2022 4:31
DR17162,5/9/2022 5:04
DR17163,5/9/2022 21:48
DR17164,5/9/2022 20:54
DR17165,5/9/2022 19:06
DR17166,5/9/2022 16:25
DR17167,5/9/2022 10:52
DR17168,5/9/2022 6:52
DR17169,5/9/2022 20:54
DR17171,5/9/2022 8:42
DR17172,5/9/2022 14:01
DR17173,5/9/2022 2:57
DR17174,5/9/2022 4:37
DR17175,5/9/2022 23:08
DR17176,5/9/2022 0:22
DR17177,5/9/2022 23:32
DR17178,5/9/2022 10:21
DR17179,5/9/2022 6:06
DR17180,5/9/2022 0:20
DR17181,5/9/2022 7:56
DR17182,5/9/2022 20:14
DR17183,5/9/2022 2:13
DR17185,5/9/2022 5:10
DR17186,5/9/2022 22:47
DR17187,5/9/2022 16:56
DR17188,5/9/2022 5:15
DR17189,5/9/2022 0:02
DR17190,5/9/2022 7:31
DR17191,5/9/2022 3:18
DR17194,5/9/2022 22:47
DR17195,5/9/2022 4:45
DR17196,5/9/2022 7:20
DR17197,5/9/2022 1:29
DR17199,5/9/2022 21:40
DR17201,5/9/2022 9:27
DR17202,5/9/2022 22:46
DR17204,5/9/2022 5:44
DR17205,5/9/2022 0:12
DR17207,5/9/2022 10:50
DR17208,5/9/2022 9:31
DR17209,5/9/2022 9:40
DR17211,5/9/2022 0:35
DR17212,5/9/2022 11:58
DR17213,5/9/2022 20:32
DR17214,5/9/2022 12:13
DR17215,5/9/2022 20:00
DR17216,5/9/2022 5:58
DR17217,5/9/2022 9:16
DR17218,5/9/2022 8:08
DR17219,5/9/2022 6:41
DR17222,5/9/2022 2:41
DR17223,5/9/2022 14:26
DR17224,5/9/2022 7:05
DR17226,5/9/2022 9:59
DR17228,5/9/2022 11:09
DR17229,5/9/2022 20:07
DR17230,5/9/2022 5:18
DR17231,5/9/2022 0:10
DR17232,5/9/2022 4:09
DR17233,5/9/2022 7:27
DR17234,5/9/2022 15:40
DR17235,5/9/2022 2:18
DR17236,5/9/2022 14:56
DR17237,5/9/2022 11:34
DR17238,5/9/2022 13:48
DR17239,5/9/2022 8:24
DR17241,5/9/2022 23:05
DR17242,5/9/2022 18:29
DR17243,5/9/2022 0:47
DR17245,5/9/2022 8:00
DR17246,5/9/2022 22:59
DR17247,5/9/2022 6:57
DR17248,5/9/2022 12:16
DR17249,5/9/2022 17:51
DR17250,5/9/2022 19:21
DR17251,5/9/2022 3:53
DR17252,5/9/2022 13:22
DR17255,5/9/2022 4:21
DR17256,5/9/2022 13:27
DR17257,5/9/2022 18:56
DR17258,5/9/2022 16:59
DR17259,5/9/2022 7:07
DR17262,5/9/2022 21:01
DR17264,5/9/2022 11:45
DR17265,5/9/2022 0:39
DR17266,5/9/2022 2:07
DR17267,5/9/2022 13:12
DR17269,5/9/2022 1:36
DR17270,5/9/2022 12:02
DR17271,5/9/2022 12:17
DR17272,5/9/2022 13:02
DR17273,5/9/2022 7:20
DR17274,5/9/2022 5:52
DR17275,5/9/2022 8:04
DR17276,5/9/2022 5:30
DR17278,5/9/2022 7:15
DR17279,5/9/2022 13:49
DR17280,5/9/2022 11:35
DR17281,5/9/2022 9:07
DR17282,5/9/2022 2:02
DR17285,5/9/2022 11:42
DR17287,5/9/2022 22:37
DR17288,5/9/2022 17:51
DR17289,5/9/2022 7:33
DR17291,5/9/2022 15:54
DR17292,5/9/2022 2:28
DR17296,5/9/2022 0:42
DR17297,5/9/2022 14:28
DR17298,5/9/2022 22:25
DR17300,5/9/2022 13:08
DR17302,5/9/2022 4:49
DR17305,5/9/2022 5:32
DR17306,5/9/2022 22:20
DR17307,5/9/2022 14:08
DR17309,5/9/2022 13:15
DR17310,5/9/2022 5:35
DR17311,5/9/2022 16:31
DR17313,5/9/2022 9:40
DR17314,5/9/2022 5:21
DR17316,5/9/2022 7:33
DR17317,5/9/2022 9:10
DR17319,5/9/2022 23:31
DR17320,5/9/2022 1:20
DR17322,5/9/2022 19:14
DR17323,5/9/2022 22:38
DR17325,5/9/2022 23:09
DR17326,5/9/2022 1:29
DR17327,5/9/2022 11:22
DR17328,5/9/2022 13:41
DR17329,5/9/2022 2:04
DR17330,5/9/2022 10:54
DR17331,5/9/2022 21:12
DR17332,5/9/2022 9:40
DR17333,5/9/2022 0:22
DR17334,5/9/2022 19:19
DR17335,5/9/2022 14:03
DR17336,5/9/2022 19:01
DR17337,5/9/2022 7:00
DR17338,5/9/2022 22:53
DR17339,5/9/2022 7:29
DR17341,5/9/2022 14:33
DR17343,5/9/2022 1:16
DR17346,5/9/2022 20:42
DR17347,5/9/2022 17:37
DR17348,5/9/2022 11:02
DR17349,5/9/2022 22:09
DR17350,5/9/2022 2:41
DR17351,5/9/2022 2:05
DR17354,5/9/2022 21:55
DR17355,5/9/2022 21:02
DR17357,5/9/2022 10:35
DR17358,5/9/2022 4:05
DR17360,5/9/2022 5:54
DR17365,5/9/2022 3:44
DR17366,5/9/2022 5:32
DR17369,5/9/2022 2:49
DR17370,5/9/2022 2:56
DR17371,5/9/2022 17:43
DR17373,5/9/2022 12:58
DR17374,5/9/2022 11:47
DR17375,5/9/2022 21:01
DR17377,5/9/2022 6:54
DR17379,5/9/2022 12:27
DR17380,5/9/2022 1:59
DR17381,5/9/2022 5:20
DR17382,5/9/2022 15:27
DR17384,5/9/2022 11:17
DR17385,5/9/2022 12:12
DR17386,5/9/2022 20:55
DR17388,5/9/2022 14:30
DR17391,5/9/2022 10:15
DR17392,5/9/2022 5:21
DR17393,5/9/2022 2:36
DR17394,5/9/2022 13:10
DR17395,5/9/2022 2:31
DR17397,5/9/2022 14:52
DR17398,5/9/2022 21:11
DR17400,5/9/2022 11:05
DR17402,5/9/2022 20:24
DR17403,5/9/2022 6:39
DR17404,5/9/2022 13:42
DR17405,5/9/2022 5:12
DR17407,5/9/2022 9:00
DR17408,5/9/2022 22:10
DR17409,5/9/2022 20:18
DR17412,5/9/2022 18:09
DR17413,5/9/2022 18:30
DR17415,5/9/2022 1:03
DR17416,5/9/2022 4:12
DR17417,5/9/2022 18:48
DR17418,5/9/2022 19:31
DR17419,5/9/2022 10:44
DR17421,5/9/2022 13:11
DR17422,5/9/2022 10:39
DR17423,5/9/2022 20:03
DR17424,5/9/2022 8:25
DR17425,5/9/2022 22:14
DR17426,5/9/2022 20:30
DR17427,5/9/2022 12:19
DR17428,5/9/2022 11:40
DR17429,5/9/2022 7:49
DR17430,5/9/2022 9:25
DR17431,5/9/2022 4:48
DR17432,5/9/2022 19:31
DR17433,5/9/2022 0:23
DR17434,5/9/2022 16:23
DR17435,5/9/2022 17:29
DR17436,5/9/2022 22:07
DR17438,5/9/2022 12:40
DR17439,5/9/2022 19:37
DR17442,5/9/2022 19:56
DR17443,5/9/2022 20:58
DR17444,5/9/2022 16:09
DR17446,5/9/2022 7:28
DR17447,5/9/2022 9:36
DR17448,5/9/2022 18:56
DR17451,5/9/2022 13:24
DR17453,5/9/2022 19:50
DR17454,5/9/2022 10:47
DR17455,5/9/2022 23:47
DR17456,5/9/2022 15:11
DR17458,5/9/2022 0:47
DR17460,5/9/2022 16:02
DR17461,5/9/2022 8:44
DR17462,5/9/2022 9:29
DR17463,5/9/2022 10:12
DR17464,5/9/2022 19:51
DR17465,5/9/2022 3:25
DR17466,5/9/2022 22:01
DR17467,5/9/2022 6:09
DR17468,5/9/2022 15:19
DR17469,5/9/2022 9:29
DR17470,5/9/2022 16:27
DR17472,5/9/2022 13:39
DR17473,5/9/2022 18:54
DR17475,5/9/2022 8:45
DR17476,5/9/2022 12:07
DR17478,5/9/2022 14:06
DR17479,5/9/2022 23:44
DR17480,5/9/2022 20:59
DR17481,5/9/2022 8:40
DR17483,5/9/2022 0:27
DR17484,5/9/2022 16:56
DR17485,5/9/2022 5:03
DR17486,5/9/2022 19:18
DR17487,5/9/2022 9:58
DR17488,5/9/2022 17:21
DR17489,5/9/2022 16:17
DR17490,5/9/2022 21:05
DR17491,5/9/2022 23:06
DR17492,5/9/2022 23:05
DR17493,5/9/2022 5:29
DR17496,5/9/2022 23:36
DR17497,5/9/2022 23:58
DR17498,5/9/2022 10:27
DR17499,5/9/2022 10:53
DR17501,5/9/2022 4:30
DR17502,5/9/2022 2:41
DR17503,5/9/2022 1:12
DR17504,5/9/2022 16:40
DR17505,5/9/2022 14:01
DR17506,5/9/2022 21:33
DR17507,5/9/2022 3:59
DR17508,5/9/2022 13:00
DR17509,5/9/2022 11:58
DR17510,5/9/2022 4:32
DR17512,5/9/2022 6:36
DR17513,5/9/2022 2:18
DR17515,5/9/2022 2:41
DR17516,5/9/2022 11:18
DR17517,5/9/2022 14:25
DR17518,5/9/2022 20:31
DR17519,5/9/2022 14:38
DR17520,5/9/2022 16:31
DR17521,5/9/2022 11:31
DR17522,5/9/2022 1:35
DR17523,5/9/2022 5:35
DR17524,5/9/2022 12:32
DR17525,5/9/2022 13:47
DR17526,5/9/2022 14:56
DR17528,5/9/2022 11:44
DR17529,5/9/2022 19:07
DR17530,5/9/2022 3:57
DR17531,5/9/2022 17:51
DR17532,5/9/2022 11:06
DR17533,5/9/2022 13:51
DR17535,5/9/2022 3:21
